Serial No.,Date,Time,Device Name,bat,leaf_moisture,leaf_temperature,rssi,snr,spreading_factor
2087,31/08/2024,01:19:40,Leaf Moisture Sensor 9,3.37,69.7,22.1,-46,14.2,7
2088,31/08/2024,00:59:41,Leaf Moisture Sensor 9,3.37,69.7,22.1,-46,13.8,7
2089,31/08/2024,00:39:41,Leaf Moisture Sensor 9,3.37,69.7,22.1,-46,13.5,7
2090,31/08/2024,00:19:41,Leaf Moisture Sensor 9,3.37,69.7,22.1,-29,13.8,7
2091,30/08/2024,23:59:42,Leaf Moisture Sensor 9,3.37,69.7,22.3,-28,14,7
2092,30/08/2024,23:39:42,Leaf Moisture Sensor 9,3.37,69.7,22.3,-30,13.8,7
2093,30/08/2024,23:19:42,Leaf Moisture Sensor 9,3.37,69.7,22.3,-29,14,7
2094,30/08/2024,22:59:43,Leaf Moisture Sensor 9,3.37,69.7,22.2,-29,13.8,7
2095,30/08/2024,22:39:43,Leaf Moisture Sensor 9,3.37,69.7,22.5,-46,14.2,7
2096,30/08/2024,22:19:43,Leaf Moisture Sensor 9,3.37,69.7,22.5,-28,14,7
2097,30/08/2024,21:59:44,Leaf Moisture Sensor 9,3.37,69.7,22.4,-46,13.5,7
2098,30/08/2024,21:39:44,Leaf Moisture Sensor 9,3.37,69.7,22.5,-29,11.2,7
2099,30/08/2024,21:19:44,Leaf Moisture Sensor 9,3.37,69.7,22.6,-29,14,7
2100,30/08/2024,20:59:45,Leaf Moisture Sensor 9,3.37,69.7,22.6,-30,13.5,7
2101,30/08/2024,20:39:45,Leaf Moisture Sensor 9,3.37,69.8,22.5,-30,13.5,7
2102,30/08/2024,20:19:45,Leaf Moisture Sensor 9,3.37,69.9,22.6,-29,13.5,7
2103,30/08/2024,19:59:45,Leaf Moisture Sensor 9,3.37,70.4,22.9,-46,13.8,7
2104,30/08/2024,19:39:46,Leaf Moisture Sensor 9,3.37,70.5,22.8,-46,13.5,7
2105,30/08/2024,19:19:46,Leaf Moisture Sensor 9,3.37,70.5,23,-46,13.5,7
2106,30/08/2024,18:59:46,Leaf Moisture Sensor 9,3.37,70.9,23,-29,13.8,7
2107,30/08/2024,18:39:47,Leaf Moisture Sensor 9,3.37,71.3,23.1,-29,13.5,7
2108,30/08/2024,18:19:47,Leaf Moisture Sensor 9,3.37,72,23.2,-30,13.5,7
2109,30/08/2024,17:59:47,Leaf Moisture Sensor 9,3.37,72.9,23.3,-29,13.5,7
2110,30/08/2024,17:39:48,Leaf Moisture Sensor 9,3.37,72.9,23.3,-29,14,7
2111,30/08/2024,17:19:48,Leaf Moisture Sensor 9,3.37,73.8,23.9,-47,14,7
2112,30/08/2024,16:59:48,Leaf Moisture Sensor 9,3.37,77,23.4,-46,13.8,7
2113,30/08/2024,16:39:49,Leaf Moisture Sensor 9,3.37,96.1,22.2,-30,13.8,7
2114,30/08/2024,16:19:49,Leaf Moisture Sensor 9,3.37,73.5,28.9,-28,12,7
2115,30/08/2024,15:59:49,Leaf Moisture Sensor 9,3.37,73.1,30.8,-29,13.5,7
2116,30/08/2024,15:39:50,Leaf Moisture Sensor 9,3.37,73.6,29.9,-30,13.5,7
2117,30/08/2024,15:19:50,Leaf Moisture Sensor 9,3.37,73.5,29,-28,14.2,7
2118,30/08/2024,14:59:50,Leaf Moisture Sensor 9,3.37,73.5,29.5,-29,14,7
2119,30/08/2024,14:39:51,Leaf Moisture Sensor 9,3.37,73.3,28.7,-46,13.5,7
2120,30/08/2024,14:19:51,Leaf Moisture Sensor 9,3.37,73.2,29,-29,13.8,7
2121,30/08/2024,13:59:51,Leaf Moisture Sensor 9,3.37,72.7,29.1,-28,14,7
2122,30/08/2024,13:39:51,Leaf Moisture Sensor 9,3.37,72.8,30.1,-28,11.8,7
2123,30/08/2024,13:19:52,Leaf Moisture Sensor 9,3.37,72.8,29.9,-28,13.8,7
2124,30/08/2024,12:59:52,Leaf Moisture Sensor 9,3.37,72,29.5,-29,13.5,7
2125,30/08/2024,12:39:52,Leaf Moisture Sensor 9,3.37,72,29.8,-28,13.8,7
2126,30/08/2024,12:19:53,Leaf Moisture Sensor 9,3.37,72,30.5,-45,13.5,7
2127,30/08/2024,11:59:53,Leaf Moisture Sensor 9,3.37,72.1,31.1,-45,13.5,7
2128,30/08/2024,11:39:53,Leaf Moisture Sensor 9,3.37,72.1,29.4,-28,14,7
2129,30/08/2024,11:19:54,Leaf Moisture Sensor 9,3.37,71.9,28.9,-29,13.8,7
2130,30/08/2024,10:59:54,Leaf Moisture Sensor 9,3.37,72.7,29,-29,11.5,7
2131,30/08/2024,10:39:54,Leaf Moisture Sensor 9,3.37,73.3,28.6,-29,11.5,7
2132,30/08/2024,10:19:55,Leaf Moisture Sensor 9,3.37,73.3,26.7,-46,13.8,7
2133,30/08/2024,09:59:55,Leaf Moisture Sensor 9,3.37,73.2,26,-29,13.5,7
2134,30/08/2024,09:39:55,Leaf Moisture Sensor 9,3.37,73.1,26.2,-29,13.8,7
2135,30/08/2024,09:19:56,Leaf Moisture Sensor 9,3.37,73.2,26.7,-46,13.8,7
2136,30/08/2024,08:59:56,Leaf Moisture Sensor 9,3.37,73.3,26.4,-47,13.8,7
2137,30/08/2024,08:39:56,Leaf Moisture Sensor 9,3.37,73.6,25.6,-29,13.5,7
2138,30/08/2024,08:19:57,Leaf Moisture Sensor 9,3.37,73.9,24.6,-29,11.5,7
2139,30/08/2024,07:59:57,Leaf Moisture Sensor 9,3.37,73.8,23.6,-29,13.8,7
2140,30/08/2024,07:39:57,Leaf Moisture Sensor 9,3.37,73.7,23.2,-30,13.5,7
2141,30/08/2024,07:19:58,Leaf Moisture Sensor 9,3.37,73.9,22.6,-28,14,7
2142,30/08/2024,06:59:58,Leaf Moisture Sensor 9,3.37,74.3,22,-28,13.5,7
2143,30/08/2024,06:39:58,Leaf Moisture Sensor 9,3.37,74.3,21.8,-46,13.8,7
2144,30/08/2024,06:19:59,Leaf Moisture Sensor 9,3.37,74.4,21.7,-28,14,7
2145,30/08/2024,05:59:59,Leaf Moisture Sensor 9,3.37,74.4,21.8,-28,13.5,7
2146,30/08/2024,05:39:59,Leaf Moisture Sensor 9,3.37,74.4,21.7,-28,14,7
2147,30/08/2024,05:19:59,Leaf Moisture Sensor 9,3.37,74.4,21.5,-28,13.8,7
2148,30/08/2024,05:00:00,Leaf Moisture Sensor 9,3.37,74.4,21.4,-29,13.5,7
2149,30/08/2024,04:40:00,Leaf Moisture Sensor 9,3.37,74.6,21.2,-29,13.5,7
2150,30/08/2024,04:20:00,Leaf Moisture Sensor 9,3.37,74.6,21.3,-46,13.2,7
2151,30/08/2024,04:00:01,Leaf Moisture Sensor 9,3.37,74.7,21.4,-46,14.2,7
2152,30/08/2024,03:40:01,Leaf Moisture Sensor 9,3.37,74.9,21.5,-28,14,7
2153,30/08/2024,03:20:01,Leaf Moisture Sensor 9,3.37,75.1,21.5,-46,13.2,7
2154,30/08/2024,03:00:02,Leaf Moisture Sensor 9,3.37,75.1,21.2,-28,14,7
2155,30/08/2024,02:40:02,Leaf Moisture Sensor 9,3.37,75.2,21.3,-28,11.5,7
2156,30/08/2024,02:20:02,Leaf Moisture Sensor 9,3.37,75.2,21.3,-46,14.2,7
2157,30/08/2024,02:00:03,Leaf Moisture Sensor 9,3.37,75.2,21.4,-28,14,7
2158,30/08/2024,01:40:03,Leaf Moisture Sensor 9,3.37,75.2,21.3,-28,14.2,7
2159,30/08/2024,01:20:03,Leaf Moisture Sensor 9,3.37,75.2,21.4,-45,13.5,7
2160,30/08/2024,01:00:04,Leaf Moisture Sensor 9,3.37,75.2,21.6,-28,13.8,7
2161,30/08/2024,00:40:04,Leaf Moisture Sensor 9,3.37,75.2,21.6,-28,14.2,7
2162,30/08/2024,00:20:04,Leaf Moisture Sensor 9,3.37,75.2,21.7,-28,11.5,7
2163,30/08/2024,00:00:05,Leaf Moisture Sensor 9,3.37,75.3,21.8,-28,13.8,7
2164,29/08/2024,23:40:05,Leaf Moisture Sensor 9,3.37,75.3,21.8,-29,13.2,7
2165,29/08/2024,23:20:05,Leaf Moisture Sensor 9,3.37,75.3,22,-28,13.8,7
2166,29/08/2024,23:00:06,Leaf Moisture Sensor 9,3.37,75.5,22.1,-28,14.2,7
2167,29/08/2024,22:40:07,Leaf Moisture Sensor 9,3.37,75.6,22.3,-46,13.2,7
2168,29/08/2024,22:20:06,Leaf Moisture Sensor 9,3.37,75.5,22.4,-46,13.5,7
2169,29/08/2024,22:00:06,Leaf Moisture Sensor 9,3.37,75.6,22.5,-29,14,7
2170,29/08/2024,21:40:07,Leaf Moisture Sensor 9,3.37,75.7,22.6,-28,12,7
2171,29/08/2024,21:20:07,Leaf Moisture Sensor 9,3.37,76,22.6,-28,11.8,7
2172,29/08/2024,21:00:07,Leaf Moisture Sensor 9,3.37,76,22.6,-46,14.2,7
2173,29/08/2024,20:40:08,Leaf Moisture Sensor 9,3.37,76.1,22.7,-28,13.8,7
2174,29/08/2024,20:20:08,Leaf Moisture Sensor 9,3.37,76.2,22.9,-29,13.8,7
2175,29/08/2024,20:00:08,Leaf Moisture Sensor 9,3.37,76.2,23.1,-46,14.2,7
2176,29/08/2024,19:40:09,Leaf Moisture Sensor 9,3.37,76.2,23.2,-28,13.8,7
2177,29/08/2024,19:20:09,Leaf Moisture Sensor 9,3.37,76.1,23.4,-46,13.5,7
2178,29/08/2024,19:00:09,Leaf Moisture Sensor 9,3.37,75.6,23.6,-28,14,7
2179,29/08/2024,18:40:10,Leaf Moisture Sensor 9,3.37,75.5,23.9,-28,12,7
2180,29/08/2024,18:20:10,Leaf Moisture Sensor 9,3.37,75.5,24.6,-30,13.5,7
2181,29/08/2024,18:00:10,Leaf Moisture Sensor 9,3.37,75.6,25.2,-29,13.5,7
2182,29/08/2024,17:40:11,Leaf Moisture Sensor 9,3.37,75.7,25.7,-45,13.2,7
2183,29/08/2024,17:20:11,Leaf Moisture Sensor 9,3.37,75.7,25.8,-46,14,7
2184,29/08/2024,17:00:11,Leaf Moisture Sensor 9,3.37,75.4,26.4,-46,13.5,7
2185,29/08/2024,16:40:12,Leaf Moisture Sensor 9,3.37,75,26.7,-29,14,7
2186,29/08/2024,16:20:12,Leaf Moisture Sensor 9,3.37,75.5,26.7,-29,14,7
2187,29/08/2024,16:00:12,Leaf Moisture Sensor 9,3.37,75.7,26.3,-28,11.8,7
2188,29/08/2024,15:40:13,Leaf Moisture Sensor 9,3.37,76.1,25.5,-30,13.5,7
2189,29/08/2024,15:20:13,Leaf Moisture Sensor 9,3.37,75,26.3,-29,13.5,7
2190,29/08/2024,15:00:13,Leaf Moisture Sensor 9,3.37,75.1,28.1,-46,13.8,7
2191,29/08/2024,14:40:14,Leaf Moisture Sensor 9,3.37,75.1,28.4,-46,13.5,7
2192,29/08/2024,14:20:14,Leaf Moisture Sensor 9,3.37,75.8,26.8,-28,14,7
2193,29/08/2024,14:00:14,Leaf Moisture Sensor 9,3.37,75.8,26.6,-29,14,7
2194,29/08/2024,13:40:14,Leaf Moisture Sensor 9,3.37,75.8,26.5,-29,13.8,7
2195,29/08/2024,13:20:15,Leaf Moisture Sensor 9,3.37,76.6,26,-29,11.8,7
2196,29/08/2024,13:00:15,Leaf Moisture Sensor 9,3.37,77.5,26.2,-46,13.5,7
2197,29/08/2024,12:40:15,Leaf Moisture Sensor 9,3.37,78.1,24.5,-29,13.8,7
2198,29/08/2024,12:20:16,Leaf Moisture Sensor 9,3.37,76.4,24.7,-46,13.8,7
2199,29/08/2024,12:00:16,Leaf Moisture Sensor 9,3.37,74.9,26.6,-46,14.2,7
2200,29/08/2024,11:40:16,Leaf Moisture Sensor 9,3.37,75,27.5,-29,13.8,7
2201,29/08/2024,11:20:17,Leaf Moisture Sensor 9,3.37,74.9,26.4,-46,13.8,7
2202,29/08/2024,11:00:17,Leaf Moisture Sensor 9,3.37,74.3,28.5,-31,13.5,7
2203,29/08/2024,10:40:17,Leaf Moisture Sensor 9,3.37,75.1,28.4,-28,11.8,7
2204,29/08/2024,10:20:18,Leaf Moisture Sensor 9,3.37,75,27.4,-47,14,7
2205,29/08/2024,10:00:18,Leaf Moisture Sensor 9,3.37,75.1,25.2,-30,13.5,7
2206,29/08/2024,09:40:18,Leaf Moisture Sensor 9,3.37,75.1,26.4,-30,13.8,7
2207,29/08/2024,09:20:19,Leaf Moisture Sensor 9,3.37,75.6,24.7,-47,14,7
2208,29/08/2024,09:00:19,Leaf Moisture Sensor 9,3.37,75.5,24.4,-47,13.8,7
2209,29/08/2024,08:40:19,Leaf Moisture Sensor 9,3.37,75.6,25.3,-30,13.8,7
2210,29/08/2024,08:20:20,Leaf Moisture Sensor 9,3.37,75.6,24.5,-29,13.8,7
2211,29/08/2024,08:00:20,Leaf Moisture Sensor 9,3.37,76.2,23.7,-28,12,7
2212,29/08/2024,07:40:20,Leaf Moisture Sensor 9,3.37,76.2,23,-29,14.2,7
2213,29/08/2024,07:20:20,Leaf Moisture Sensor 9,3.37,76.2,22.6,-30,13.5,7
2214,29/08/2024,07:00:21,Leaf Moisture Sensor 9,3.37,76.2,22.4,-29,14,7
2215,29/08/2024,06:40:21,Leaf Moisture Sensor 9,3.37,76.4,22.1,-46,14,7
2216,29/08/2024,06:20:21,Leaf Moisture Sensor 9,3.37,76.8,21.9,-46,13.5,7
2217,29/08/2024,06:00:22,Leaf Moisture Sensor 9,3.37,76.9,21.9,-46,13.8,7
2218,29/08/2024,05:40:22,Leaf Moisture Sensor 9,3.37,77,22.3,-28,11.8,7
2219,29/08/2024,05:20:22,Leaf Moisture Sensor 9,3.37,77,22.3,-28,13.8,7
2220,29/08/2024,05:00:23,Leaf Moisture Sensor 9,3.37,77,22.1,-46,13.8,7
2221,29/08/2024,04:40:23,Leaf Moisture Sensor 9,3.37,77,22.2,-29,13.8,7
2222,29/08/2024,04:20:23,Leaf Moisture Sensor 9,3.37,77.1,22.2,-46,14,7
2223,29/08/2024,04:00:24,Leaf Moisture Sensor 9,3.37,77.3,22.1,-46,13.5,7
2224,29/08/2024,03:40:24,Leaf Moisture Sensor 9,3.37,77.8,22.2,-46,13.8,7
2225,29/08/2024,03:20:24,Leaf Moisture Sensor 9,3.37,77.9,22.3,-29,13.8,7
2226,29/08/2024,03:00:25,Leaf Moisture Sensor 9,3.37,77.9,22.1,-28,11.8,7
2227,29/08/2024,02:40:25,Leaf Moisture Sensor 9,3.37,78.6,22,-29,13.8,7
2228,29/08/2024,02:20:25,Leaf Moisture Sensor 9,3.37,78.7,21.8,-46,13.8,7
2229,29/08/2024,02:00:26,Leaf Moisture Sensor 9,3.37,78.7,21.9,-29,13.8,7
2230,29/08/2024,01:40:26,Leaf Moisture Sensor 9,3.37,78.7,22.1,-29,14,7
2231,29/08/2024,01:20:26,Leaf Moisture Sensor 9,3.37,78.8,22.2,-46,14,7
2232,29/08/2024,01:00:27,Leaf Moisture Sensor 9,3.37,79.2,22.3,-28,14,7
2233,29/08/2024,00:40:27,Leaf Moisture Sensor 9,3.37,79.5,22.1,-46,13.8,7
2234,29/08/2024,00:20:27,Leaf Moisture Sensor 9,3.37,79.6,22.1,-28,13.8,7
2235,29/08/2024,00:00:27,Leaf Moisture Sensor 9,3.37,79.6,22.3,-28,13.5,7
2236,28/08/2024,23:40:28,Leaf Moisture Sensor 9,3.37,79.7,22.3,-29,14,7
2237,28/08/2024,23:20:28,Leaf Moisture Sensor 9,3.37,80.1,22.4,-29,14,7
2238,28/08/2024,23:00:28,Leaf Moisture Sensor 9,3.37,80.6,22.6,-46,14,7
2239,28/08/2024,22:40:29,Leaf Moisture Sensor 9,3.37,80.6,22.7,-46,13.8,7
2240,28/08/2024,22:20:29,Leaf Moisture Sensor 9,3.37,81.4,22.8,-46,14,7
2241,28/08/2024,22:00:29,Leaf Moisture Sensor 9,3.37,81.6,22.9,-28,14.2,7
2242,28/08/2024,21:40:30,Leaf Moisture Sensor 9,3.37,82.3,23,-29,11.8,7
2243,28/08/2024,21:20:30,Leaf Moisture Sensor 9,3.37,82.8,23,-28,11.5,7
2244,28/08/2024,21:00:30,Leaf Moisture Sensor 9,3.37,84.5,23.2,-47,13.5,7
2245,28/08/2024,20:40:31,Leaf Moisture Sensor 9,3.37,86.6,23.1,-29,13.8,7
2246,28/08/2024,20:20:31,Leaf Moisture Sensor 9,3.37,87.5,23.3,-46,13.8,7
2247,28/08/2024,20:00:31,Leaf Moisture Sensor 9,3.37,85.6,23.6,-47,13.8,7
2248,28/08/2024,19:40:32,Leaf Moisture Sensor 9,3.37,87.7,24.1,-46,14,7
2249,28/08/2024,19:20:32,Leaf Moisture Sensor 9,3.37,88.7,24,-46,13.8,7
2250,28/08/2024,19:00:32,Leaf Moisture Sensor 9,3.37,94.1,23.7,-29,13.8,7
2251,28/08/2024,18:40:33,Leaf Moisture Sensor 9,3.37,87.9,25.3,-28,12,7
2252,28/08/2024,18:20:33,Leaf Moisture Sensor 9,3.37,88,25.9,-46,14,7
2253,28/08/2024,18:00:33,Leaf Moisture Sensor 9,3.37,87.9,26.2,-29,13.8,7
2254,28/08/2024,17:40:34,Leaf Moisture Sensor 9,3.37,87,26.6,-46,14,7
2255,28/08/2024,17:20:34,Leaf Moisture Sensor 9,3.37,87.2,27.7,-46,13.8,7
2256,28/08/2024,16:40:34,Leaf Moisture Sensor 9,3.37,87.3,28.3,-46,13.2,7
2257,28/08/2024,16:20:35,Leaf Moisture Sensor 9,3.37,87.3,28,-28,14.2,7
2258,28/08/2024,16:00:35,Leaf Moisture Sensor 9,3.37,87.2,27.5,-28,11.5,7
2259,28/08/2024,15:40:35,Leaf Moisture Sensor 9,3.37,87.3,28.4,-47,13.8,7
2260,28/08/2024,15:20:36,Leaf Moisture Sensor 9,3.37,86.6,29.8,-29,14,7
2261,28/08/2024,15:00:36,Leaf Moisture Sensor 9,3.37,87.4,28.7,-46,14,7
2262,28/08/2024,14:40:36,Leaf Moisture Sensor 9,3.37,87.2,27.5,-47,14,7
2263,28/08/2024,14:20:37,Leaf Moisture Sensor 9,3.37,86.5,29.5,-28,14,7
2264,28/08/2024,14:00:37,Leaf Moisture Sensor 9,3.37,87.8,31.1,-30,13.8,7
2265,28/08/2024,13:40:37,Leaf Moisture Sensor 9,3.37,89.6,29.7,-29,13.8,7
2266,28/08/2024,13:20:38,Leaf Moisture Sensor 9,3.37,90.4,27.7,-29,11.5,7
2267,28/08/2024,13:00:38,Leaf Moisture Sensor 9,3.37,91.1,25.4,-29,13.5,7
2268,28/08/2024,12:40:38,Leaf Moisture Sensor 9,3.37,95,24.2,-30,13.2,7
2269,28/08/2024,12:20:39,Leaf Moisture Sensor 9,3.37,96.1,28,-29,14,7
2270,28/08/2024,12:00:39,Leaf Moisture Sensor 9,3.37,100,31.4,-47,13.8,7
2271,28/08/2024,11:40:39,Leaf Moisture Sensor 9,3.37,100,30.1,-30,13.8,7
2272,28/08/2024,11:20:40,Leaf Moisture Sensor 9,3.37,66.8,31.6,-29,13.8,7
2273,28/08/2024,11:00:40,Leaf Moisture Sensor 9,3.37,66.9,32.7,-30,13.8,7
2274,28/08/2024,10:40:40,Leaf Moisture Sensor 9,3.37,68.3,31,-31,10.2,7
2275,28/08/2024,10:20:41,Leaf Moisture Sensor 9,3.37,68,28.7,-30,13.8,7
2276,28/08/2024,10:00:41,Leaf Moisture Sensor 9,3.37,68.7,27.9,-28,14,7
2277,28/08/2024,09:40:41,Leaf Moisture Sensor 9,3.37,69.4,27.1,-28,14,7
2278,28/08/2024,09:20:41,Leaf Moisture Sensor 9,3.37,69.3,26.3,-46,13.5,7
2279,28/08/2024,09:00:42,Leaf Moisture Sensor 9,3.37,69.5,25.6,-30,13.8,7
2280,28/08/2024,08:40:42,Leaf Moisture Sensor 9,3.37,69.9,24.9,-47,13.5,7
2281,28/08/2024,08:20:42,Leaf Moisture Sensor 9,3.37,69.9,24.6,-30,13.5,7
2282,28/08/2024,08:00:43,Leaf Moisture Sensor 9,3.37,70,23.5,-30,11.2,7
2283,28/08/2024,07:40:43,Leaf Moisture Sensor 9,3.37,70.5,23.2,-31,13.8,7
2284,28/08/2024,07:20:43,Leaf Moisture Sensor 9,3.37,70.5,22.6,-30,13.5,7
2285,28/08/2024,07:00:44,Leaf Moisture Sensor 9,3.37,70.4,22.3,-30,14,7
2286,28/08/2024,06:40:44,Leaf Moisture Sensor 9,3.37,70.4,22.1,-47,13.5,7
2287,28/08/2024,06:20:44,Leaf Moisture Sensor 9,3.37,70.4,21.9,-29,13.5,7
2288,28/08/2024,06:00:45,Leaf Moisture Sensor 9,3.37,70.4,21.9,-47,13.5,7
2289,28/08/2024,05:40:45,Leaf Moisture Sensor 9,3.37,70.4,22,-30,11.5,7
2290,28/08/2024,05:20:45,Leaf Moisture Sensor 9,3.37,70.4,22,-30,13.8,7
2291,28/08/2024,04:40:46,Leaf Moisture Sensor 9,3.37,70.4,22,-30,13.5,7
2292,28/08/2024,04:20:46,Leaf Moisture Sensor 9,3.37,70.4,22.1,-30,13.5,7
2293,28/08/2024,04:00:47,Leaf Moisture Sensor 9,3.37,70.4,22,-47,14,7
2294,28/08/2024,03:40:47,Leaf Moisture Sensor 9,3.37,70.5,22,-47,13.5,7
2295,28/08/2024,03:20:47,Leaf Moisture Sensor 9,3.37,70.6,22,-47,13.5,7
2296,28/08/2024,03:00:48,Leaf Moisture Sensor 9,3.37,70.4,21.9,-29,13.5,7
2297,28/08/2024,02:40:48,Leaf Moisture Sensor 9,3.37,70.4,22,-29,11.5,7
2298,28/08/2024,02:20:48,Leaf Moisture Sensor 9,3.37,70.4,22.1,-47,13.5,7
2299,28/08/2024,02:00:49,Leaf Moisture Sensor 9,3.37,70.5,22.4,-30,13.5,7
2300,28/08/2024,01:40:49,Leaf Moisture Sensor 9,3.37,70.5,22.6,-47,13.8,7
2301,28/08/2024,01:20:49,Leaf Moisture Sensor 9,3.37,70.5,22.7,-46,13.8,7
2302,28/08/2024,01:00:49,Leaf Moisture Sensor 9,3.37,70.5,22.8,-29,13.8,7
2303,28/08/2024,00:40:50,Leaf Moisture Sensor 9,3.37,70.5,23,-30,13.5,7
2304,28/08/2024,00:20:50,Leaf Moisture Sensor 9,3.37,70.5,23.1,-30,13.5,7
2305,28/08/2024,00:00:50,Leaf Moisture Sensor 9,3.37,70.5,23.3,-29,13.8,7
2306,27/08/2024,23:40:51,Leaf Moisture Sensor 9,3.37,70.6,23.4,-47,14,7
2307,27/08/2024,23:20:51,Leaf Moisture Sensor 9,3.37,70.6,23.6,-30,13.8,7
2308,27/08/2024,23:00:51,Leaf Moisture Sensor 9,3.37,70.6,23.7,-47,13.8,7
2309,27/08/2024,22:40:52,Leaf Moisture Sensor 9,3.37,70.6,23.8,-47,14,7
2310,27/08/2024,22:20:52,Leaf Moisture Sensor 9,3.37,70.4,23.8,-47,14,7
2311,27/08/2024,22:00:52,Leaf Moisture Sensor 9,3.37,70,24,-47,13.5,7
2312,27/08/2024,21:40:53,Leaf Moisture Sensor 9,3.37,70.1,24.2,-29,11.5,7
2313,27/08/2024,21:20:53,Leaf Moisture Sensor 9,3.37,70,24.3,-29,13.8,7
2314,27/08/2024,21:00:53,Leaf Moisture Sensor 9,3.37,69.9,24.4,-47,13.8,7
2315,27/08/2024,20:40:54,Leaf Moisture Sensor 9,3.37,69.9,24.6,-29,14,7
2316,27/08/2024,20:20:54,Leaf Moisture Sensor 9,3.37,69.9,24.7,-46,14,7
2317,27/08/2024,20:00:54,Leaf Moisture Sensor 9,3.37,69.9,24.9,-46,14,7
2318,27/08/2024,19:40:55,Leaf Moisture Sensor 9,3.37,70,25.1,-47,13.8,7
2319,27/08/2024,19:20:55,Leaf Moisture Sensor 9,3.37,70,25.3,-47,13.8,7
2320,27/08/2024,19:00:55,Leaf Moisture Sensor 9,3.37,69.9,25.6,-29,11.5,7
2321,27/08/2024,18:40:55,Leaf Moisture Sensor 9,3.37,69.9,26.1,-29,13.8,7
2322,27/08/2024,18:20:56,Leaf Moisture Sensor 9,3.37,69.4,26.7,-31,14,7
2323,27/08/2024,18:00:56,Leaf Moisture Sensor 9,3.37,69.4,27.7,-31,14.8,7
2324,27/08/2024,17:40:56,Leaf Moisture Sensor 9,3.37,69.5,28.7,-30,13.5,7
2325,27/08/2024,17:20:57,Leaf Moisture Sensor 9,3.37,68.9,30.4,-48,13.8,7
2326,27/08/2024,17:00:57,Leaf Moisture Sensor 9,3.37,68.4,31.4,-47,13.8,7
2327,27/08/2024,16:40:57,Leaf Moisture Sensor 9,3.37,68.4,32.7,-49,14,7
2328,27/08/2024,16:20:58,Leaf Moisture Sensor 9,3.37,68.1,33.2,-29,11.5,7
2329,27/08/2024,16:00:58,Leaf Moisture Sensor 9,3.37,68.1,33.5,-29,11.8,7
2330,27/08/2024,15:40:58,Leaf Moisture Sensor 9,3.37,68.3,34.3,-30,13.8,7
2331,27/08/2024,15:20:59,Leaf Moisture Sensor 9,3.37,68.5,33.7,-30,13.5,7
2332,27/08/2024,15:00:59,Leaf Moisture Sensor 9,3.37,68.2,29.9,-31,13.8,7
2333,27/08/2024,14:40:59,Leaf Moisture Sensor 9,3.37,68.2,30.7,-47,14,7
2334,27/08/2024,14:21:00,Leaf Moisture Sensor 9,3.37,68.5,33.5,-47,14,7
2335,27/08/2024,14:01:00,Leaf Moisture Sensor 9,3.37,69.1,31.9,-30,13.5,7
2336,27/08/2024,13:41:00,Leaf Moisture Sensor 9,3.37,69.6,30.4,-29,11.8,7
2337,27/08/2024,13:21:01,Leaf Moisture Sensor 9,3.37,69.6,28.9,-30,13.5,7
2338,27/08/2024,13:01:01,Leaf Moisture Sensor 9,3.37,68.4,25.9,-48,13.8,7
2339,27/08/2024,12:41:01,Leaf Moisture Sensor 9,3.37,67.3,28.5,-31,14.2,7
2340,27/08/2024,12:21:02,Leaf Moisture Sensor 9,3.37,67,31.8,-31,13.8,7
2341,27/08/2024,12:01:02,Leaf Moisture Sensor 9,3.37,65.9,29.1,-49,13.2,7
2342,27/08/2024,11:41:02,Leaf Moisture Sensor 9,3.37,66.5,35.5,-32,14,7
2343,27/08/2024,11:21:03,Leaf Moisture Sensor 9,3.37,67,33.7,-47,13.8,7
2344,27/08/2024,11:01:03,Leaf Moisture Sensor 9,3.37,66.8,31.5,-31,11.2,7
2345,27/08/2024,10:41:03,Leaf Moisture Sensor 9,3.37,66.6,28.3,-31,13.5,7
2346,27/08/2024,10:21:03,Leaf Moisture Sensor 9,3.37,66.7,29.3,-31,14,7
2347,27/08/2024,10:01:04,Leaf Moisture Sensor 9,3.37,68.2,30.1,-30,13.5,7
2348,27/08/2024,09:41:04,Leaf Moisture Sensor 9,3.37,68.7,28.1,-48,13.5,7
2349,27/08/2024,09:21:04,Leaf Moisture Sensor 9,3.37,68.7,27.7,-48,13.5,7
2350,27/08/2024,09:01:05,Leaf Moisture Sensor 9,3.37,69.3,27.2,-47,13.8,7
2351,27/08/2024,08:41:05,Leaf Moisture Sensor 9,3.37,69.3,26.3,-47,13.8,7
2352,27/08/2024,08:21:05,Leaf Moisture Sensor 9,3.37,69.2,24.6,-30,13.2,7
2353,27/08/2024,08:01:06,Leaf Moisture Sensor 9,3.37,69.8,24.2,-30,13.5,7
2354,27/08/2024,07:41:06,Leaf Moisture Sensor 9,3.37,69.8,23.8,-47,13.2,7
2355,27/08/2024,07:21:06,Leaf Moisture Sensor 9,3.37,69.8,23,-30,13.8,7
2356,27/08/2024,07:01:07,Leaf Moisture Sensor 9,3.37,69.7,22.9,-47,13.5,7
2357,27/08/2024,06:41:07,Leaf Moisture Sensor 9,3.37,69.7,22.5,-47,13.8,7
2358,27/08/2024,06:21:07,Leaf Moisture Sensor 9,3.37,69.7,22.6,-30,13.8,7
